"id","lat","lon","dist_nearest_hazard_m","nearest_hazard_weight","dist_nearest_hospital_m","nearest_hospital_weight","high_danger_zones_1km","hospitals_within_2km","industrial_hazards_1km","military_zones_1km","water_hazards_500m","weighted_hazard_score_1km","weighted_safety_score_1km","inside_assam_boundary","hazard_to_safety_ratio","hospital_accessibility","hazard_proximity","safety_density","boundary_penalty","critical_hazard_exposure","emergency_response_score","risk_score","risk_label","data_source","created_at","updated_at"
1242,"26.104053","90.101242","0","0.30","12522.6443398168","0.90",0,0,0,0,0,"0.908746901902433","0",True,"908.7469019024330000","0.000079848961920826021304","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.57718672547560825","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1233,"26.536085","93.457392","0","0.30","20508.3009259532","0.90",0,0,0,0,0,"1.1","0",True,"1100.0000000000000000","0.000048758365953593492635","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.625","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1771,"26.428132","92.777401","0","0.30","4142.6226484135","0.90",0,0,0,0,0,"0.744464839722197","0",True,"744.4648397221970000","0.00024133471719073587","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.53611620993054925","MEDIUM","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
881,"27.563040","90.929040","94171.2458582141","0.50","115217.904874986","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008679131268301958922","0.000010618839880973017990","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
280,"27.122604","92.769649","11204.4023564416","0.30","40374.6745442236","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000024767388069385613285","0.000089242667794533449407","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1314,"26.760234","92.521616","0","0.30","8558.01078728799","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00011683593172767343","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
520,"26.687414","92.919706","0","0.30","7915.40303670439","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00012631999600873043","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1762,"27.623569","93.005766","78345.3438455432","0.30","99546.4491492347","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010045460818396950266","0.000012763837480041972257","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
175,"26.473705","90.418515","0","0.30","10262.3183991559","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000097434373670239476816","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
556,"26.683371","90.906563","0","0.30","22019.033767885","0.90",0,0,0,0,0,"2.64198611268213","0",True,"2641.9861126821300000","0.000045413191030544404975","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","1.0","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
619,"27.367473","91.030230","68477.3688963102","0.50","88691.823245237","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000011274869413447183316","0.000014603151566214987762","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
827,"27.748727","90.515443","104928.941872623","0.30","144545.815970522","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006918173833755936404","0.000009530168245150885917","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1002,"26.940284","90.539134","9771.49890705067","0.85","43538.178139568","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000022967819851684552220","0.00010232797255966120","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
252,"26.621914","92.207645","0","0.30","11861.9452953172","0.90",0,0,0,0,0,"1.00140341945695","0",True,"1001.4034194569500000","0.000084296098068895400541","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.6003508548642375","MEDIUM","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
706,"26.915471","90.585561","10350.9673220787","0.30","39840.8496891645","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000025099236300566707246","0.000096599995815983467449","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
735,"26.876887","90.975971","9004.32264273369","0.50","33139.2877422289","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000030174753091408840400","0.00011104543831162902","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1361,"26.404843","92.608602","0","0.30","4563.90451516657","0.90",0,0,0,0,0,"0.808038206451608","0",True,"808.0382064516080000","0.00021906263245541528","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.55200955161290200","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
956,"27.017357","92.889939","2028.97993122191","0.30","31016.5714620773","0.90",0,0,0,0,0,"0","0",True,"0.0000000000000000","0.000032239790314422903681","0.00049261570748537792","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.35","LOW","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
953,"27.838495","93.142579","108459.244865732","0.30","120541.630387431","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008295820298478157030","0.000009219968120466136506","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
811,"26.412895","92.411740","0","0.30","5377.95175376463","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00018590982886212323","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1544,"27.869828","91.221885","130653.484290357","0.50","137782.895775373","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000007257742237382261753","0.000007653774804833126959","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
516,"26.606555","91.635598","0","0.30","16215.4355006888","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000061665832787823475410","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
204,"26.611545","93.422902","0","0.65","19928.587831766","0.90",0,0,0,0,6,"15.5573328218208","0",True,"15557.3328218208000","0.000050176652344314339589","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","1.0","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
259,"26.932494","89.822822","24035.088646619","0.30","58928.4035026309","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000016969457360201432459","0.000041604106837102362127","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
963,"27.555417","89.964255","90755.3785005598","0.60","129608.903517365","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000007715459797915990583","0.000011018509294019833972","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
374,"26.363880","92.068651","0","0.30","11710.512650778","0.90",0,0,0,0,1,"0.990170751496214","0",True,"990.1707514962140000","0.000085386066669498037910","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.59754268787405350","MEDIUM","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
935,"26.294954","89.843633","0","0.30","24585.3945260895","0.90",0,0,0,0,0,"0.930004442328425","0",True,"930.0044423284250000","0.000040672901386124929350","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.58250111058210625","MEDIUM","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1305,"27.803631","92.864922","97232.3369994912","0.30","123056.266184283","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008126297869338828393","0.000010284538522062991350","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
138,"27.888807","91.763103","119995.39394655","0.60","130109.815390553","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000007685756153309045655","0.000008333583761237275614","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1840,"27.770641","92.624491","91904.8142697253","0.30","114301.565406208","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008748710026290346132","0.000010880704424914823504","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
423,"27.873328","91.850713","117396.284492326","0.60","125656.546300672","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000007958137250326462341","0.000008518084590494661579","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1416,"26.549200","89.502012","38153.0015924083","0.60","54142.6848479597","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000018469374642824722061","0.000026209570641706300013","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1927,"25.824809","88.954590","93491.1963711719","0.60","106539.194712294","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009386128894361847185","0.000010696079874195229199","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","outside_boundary","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1123,"27.390835","89.572939","87047.5480262539","0.30","122571.894948591","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008158410555771043250","0.000011487842389954618596","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1735,"27.418215","93.223047","58065.1377657352","0.30","73210.4090125222","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000013659073271338874965","0.000017221741250200724037","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1882,"25.890957","88.361197","153455.423851366","0.30","169749.692619491","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000005890992163676030101","0.000006516507910861878528","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","outside_boundary","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
81,"26.850388","92.686599","0","0.30","14392.1289677299","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000069477596028080410562","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
244,"26.825971","89.981670","10246.4035244859","0.50","39455.8776316407","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000025344124016495775004","0.000097585695499403963021","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
187,"27.198650","90.612664","41167.0753166264","0.85","75163.3243280516","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000013304183985417618562","0.000024290666792385449646","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1712,"26.097609","92.271208","0","0.30","8947.19106687824","0.90",0,0,0,0,0,"1.15663927465549","0",True,"1156.6392746554900000","0.00011175443087055924","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.6391598186638725","MEDIUM","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
819,"26.064696","91.530785","0","0.30","3773.44538385438","0.85",0,0,0,0,0,"0.879231266544469","0",True,"879.2312665444690000","0.00026493958669467411","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.56980781663611725","MEDIUM","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1772,"26.628293","90.188456","0","0.30","16917.0162849791","0.80",0,0,0,0,0,"1.54479880716292","0",True,"1544.7988071629200000","0.000059108584786495574024","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.7361997017907300","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1800,"27.476251","92.910013","57680.3732040737","0.30","82794.3178887142","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000012077977662264760026","0.000017336619162342962642","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
962,"26.321728","92.987647","0","0.50","21505.8597097228","0.75",0,0,0,0,0,"1.1","0",True,"1100.0000000000000000","0.000046496792813872356401","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.625","MEDIUM","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
66,"26.789681","92.088302","0","0.30","4380.2190946841","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00022824697381907654","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1380,"26.354993","90.176889","0","0.30","11845.1190252506","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000084415832549753178963","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
729,"27.871588","90.870356","129998.026991872","0.85","151899.757855904","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006583245627705290068","0.000007692365267184065500","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1115,"26.964437","90.801542","20863.1600423429","0.50","50694.8240600772","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000019725490581136382304","0.000047929080201193997264","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1389,"26.682267","91.439754","0","0.30","8958.33042205045","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00011161548384674243","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
961,"27.677915","93.294350","86923.4095268553","0.30","95200.5827123956","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010504027049854878960","0.000011504248408970209429","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1897,"25.888992","88.107597","180914.88605778","0.60","197778.528795057","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000005056135011001161185","0.000005527430574452843027","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","outside_boundary","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
501,"26.743941","90.370159","0","0.30","30323.0858128036","0.90",0,0,0,0,0,"2.00909709736833","0",True,"2009.0970973683300000","0.000032977086470906060280","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.8522742743420825","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
826,"26.341882","89.661935","7495.49743014098","0.30","37633.4164797165","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000026571423009546632897","0.00013339563033521828","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1313,"27.228265","92.831605","25397.8337524497","0.30","55175.7843503604","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000018123564317380671486","0.000039371886510480060511","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
418,"26.443309","92.040592","0","0.30","1603.63245594766","0.90",0,1,0,0,1,"1.19377751281254","0",True,"1193.7775128125400000","0.00062319567094224228","1.00000000000000000000","1.00000000000000000000",1,"0.0","0.00056087610384801805","0.5484443782031350","MEDIUM","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1709,"27.525348","92.084861","75951.2578626679","0.50","78592.5274463496","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000012723694081330441326","0.000013166165537937491763","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
431,"27.504986","92.763408","59115.6811934783","0.30","83862.7428215622","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000011924104104531929888","0.000016915699254617817007","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
430,"26.573694","90.530654","0","0.30","7497.9197186328","0.90",0,0,0,0,1,"1.33130742584363","0",True,"1331.3074258436300000","0.00013335254110205618","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.6828268564609075","MEDIUM","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
545,"26.366152","90.364039","0","0.30","10932.1784291354","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000091464710512282418564","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1789,"26.774619","92.250319","0","0.30","9632.42873470884","0.90",0,0,1,0,0,"0.937817713257265","0",True,"937.8177132572650000","0.00010380520036412808","1.00000000000000000000","0.00000000000000000000",1,"0.6","0.00000000000000000000","0.68445442831431625","MEDIUM","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1538,"26.611183","90.743628","0","0.30","15230.3180647947","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000065654199836544402648","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1624,"27.478780","90.921820","83910.8344577079","0.50","106682.538433425","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009373517364387401891","0.000011917270149826200986","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1514,"27.431351","92.923266","52642.7603683413","0.30","76975.3789588917","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000012990998193537238885","0.000018995603524579830610","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
966,"27.229746","92.397708","34007.537340967","0.30","49496.6973063289","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000020202960024811850920","0.000029404381316787497079","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
803,"27.871782","93.304306","102531.664222373","0.30","109365.781972422","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009143544154496203982","0.000009752989523720933074","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1574,"27.554097","92.882704","66491.9532785899","0.30","92998.4992628852","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010752746067731635839","0.000015039187623540109940","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
666,"27.885257","90.589707","123292.102356895","0.85","161376.511865883","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006196650254659249810","0.000008110753812531316781","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1531,"27.169895","92.187566","33064.5926673774","0.30","35070.2139355402","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000028513412790272070017","0.000030242917768312152747","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1615,"27.027836","93.239029","9431.08024468959","0.30","24652.3808187134","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000040562388069750652904","0.00010602115059008492","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
184,"26.052443","89.582146","18871.7185787731","0.60","32393.9749909599","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000030868985090405493819","0.000052986536932985368670","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1431,"27.781819","90.277835","108369.870781569","0.30","152822.76010408","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006543485118537549847","0.000009227571881521444574","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
736,"26.687960","93.410690","0","0.65","15722.7001647625","0.90",0,0,0,0,0,"2.83901999416159","0",True,"2839.0199941615900000","0.000063598261829047322538","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","1.0","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
64,"27.884986","90.152356","123145.330031441","0.30","169108.748147155","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000005913319669365396039","0.000008120420638964115737","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1393,"26.649504","91.662203","0","0.30","11804.6244530694","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000084705388010204346458","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1087,"27.296633","92.607972","32812.1095824319","0.30","54839.142268681","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000018234817756318919277","0.000030475624307651683686","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1648,"26.621997","89.750645","11814.6908161152","0.60","32759.1201236084","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000030524918596966789258","0.000084633223360594259872","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1383,"26.520527","92.251482","0","0.30","4710.7042144509","0.90",0,0,0,0,0,"0.974988033032469","0",True,"974.9880330324690000","0.00021223743140177987","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.59374700825811725","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
155,"27.079158","91.359230","30435.5236619997","0.60","38595.761562147","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000025908909440234746250","0.000032855263337728344562","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1543,"26.300780","90.924846","0","0.30","8765.87248407834","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00011406576311177290","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1620,"27.944261","89.716542","146230.652731449","0.60","182563.361412753","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000005477520323581320748","0.000006838464732642231312","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1717,"26.337911","90.158444","0","0.30","11314.5158467917","0.85",0,0,0,0,0,"0.927221247527269","0",True,"927.2212475272690000","0.000088374229998849857305","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.58180531188181725","MEDIUM","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
767,"26.334579","92.767495","0","0.30","7126.85698063086","0.90",0,0,0,0,0,"0.866078992156021","0",True,"866.0789921560210000","0.00014029462189230033","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.56651974803900525","MEDIUM","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1581,"27.377943","93.186099","53575.3319558605","0.30","68775.3553315596","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000014539880678165671593","0.000018664958265972032676","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
644,"27.536846","91.417674","87253.7856390683","0.60","92721.3988964236","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010784880588745973945","0.000011460689435838237243","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
921,"27.283955","92.735076","31612.0617193857","0.30","56523.1305714468","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000017691559160489778980","0.000031632494469423123037","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
